credit.policy,credit.policy,days.with.cr.line,days.with.cr.line,delinq.2yrs,delinq.2yrs,dti,dti,fico,fico,inq.last.6mths,inq.last.6mths,installment,installment,int.rate,log.annual.inc,log.annual.inc,not.fully.paid,not.fully.paid,pub.rec,pub.rec,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,revol.bal,revol.bal,revol.util,revol.util
0,0,4380.0,4380.0,0,0,7.31,7.31,722,722,5,5,397.97,397.97,0.1189,11.35040654,11.35040654,1,1,0,0,0,0,0,0,0,1,29669,29669,56.8,56.8
0,0,9990.041667,9990.041667,1,1,14.65,14.65,732,732,0,0,495.21,495.21,0.1158,11.69524702,11.69524702,0,0,0,0,0,1,0,0,0,0,182274,182274,48.9,48.9
0,0,5438.0,5438.0,0,0,11.27,11.27,677,677,6,6,546.27,546.27,0.1853,11.98292909,11.98292909,0,0,0,0,1,0,0,0,0,0,15814,15814,83.2,83.2
0,0,5130.0,5130.0,0,0,4.42,4.42,707,707,5,5,270.17,270.17,0.1316,10.77895629,10.77895629,1,1,1,1,0,0,0,0,0,1,5684,5684,83.6,83.6
0,0,2250.0,2250.0,0,0,5.62,5.62,682,682,5,5,171.15,171.15,0.1411,10.12679109,10.12679109,0,0,0,0,0,0,0,0,0,0,4974,4974,24.6,24.6
0,0,6930.0,6930.0,0,0,14.24,14.24,682,682,5,5,143.77,143.77,0.1411,11.08312668,11.08312668,0,0,0,0,0,1,0,0,0,0,17126,17126,81.6,81.6
0,0,5254.0,5254.0,0,0,18.98,18.98,717,717,7,7,206.86,206.86,0.1461,10.91508846,10.91508846,0,0,1,1,0,0,0,1,0,0,2725,2725,38.9,38.9
0,0,1050.041667,1050.041667,0,0,3.22,3.22,702,702,0,0,69.7,69.7,0.1537,9.998797732,9.998797732,0,0,0,0,0,0,0,0,0,0,2503,2503,27.5,27.5
0,0,1559.958333,1559.958333,0,0,11.28,11.28,677,677,4,4,82.15,82.15,0.1411,10.858999,10.858999,0,0,0,0,1,0,0,0,0,0,7718,7718,65.4,65.4
0,0,6720.0,6720.0,0,0,17.97,17.97,722,722,0,0,799.56,799.56,0.1221,12.20609265,12.20609265,1,1,0,0,0,0,0,0,0,0,351453,351453,95.1,95.1
0,0,3600.0,3600.0,0,0,12.16,12.16,707,707,4,4,201.71,201.71,0.1284,11.35040654,11.35040654,0,0,0,0,0,0,0,1,0,0,24364,24364,63.8,63.8
0,0,869.9583333,869.9583333,0,0,13.19,13.19,677,677,3,3,293.9,293.9,0.1916,10.57704408,10.57704408,1,1,0,0,0,0,0,0,0,1,634,634,42.3,42.3
0,0,930.0,930.0,0,0,5.13,5.13,672,672,3,3,87.9,87.9,0.16,8.672999643,8.672999643,0,0,0,0,0,0,0,0,0,0,727,727,72.7,72.7
0,0,1109.958333,1109.958333,0,0,3.56,3.56,697,697,5,5,898.55,898.55,0.1758,10.91508846,10.91508846,1,1,0,0,0,0,0,0,1,0,5341,5341,24.0,24.0
0,0,5549.958333,5549.958333,0,0,3.63,3.63,732,732,7,7,552.59,552.59,0.1474,11.39863632,11.39863632,0,0,0,0,0,1,0,0,0,0,15306,15306,51.2,51.2
0,0,2760.0,2760.0,0,0,16.17,16.17,702,702,0,0,251.3,251.3,0.1284,9.952277717,9.952277717,0,0,0,0,0,1,0,0,0,0,27216,27216,58.5,58.5
0,0,665.0,665.0,0,0,18.36,18.36,677,677,4,4,74.58,74.58,0.1758,9.903487553,9.903487553,1,1,0,0,0,1,0,0,0,0,661,661,44.1,44.1
0,0,3900.0,3900.0,0,0,24.18,24.18,697,697,3,3,863.42,863.42,0.1474,11.69524702,11.69524702,0,0,0,0,0,0,0,1,0,0,311616,311616,80.2,80.2
0,0,4770.0,4770.0,0,0,13.83,13.83,722,722,5,5,268.95,268.95,0.1284,11.21187442,11.21187442,0,0,0,0,0,0,0,0,0,0,4505,4505,25.3,25.3
0,0,4771.0,4771.0,0,0,15.07,15.07,672,672,5,5,326.64,326.64,0.1442,10.95080655,10.95080655,1,1,1,1,1,0,0,0,0,0,8333,8333,52.7,52.7
0,0,3749.958333,3749.958333,0,0,12.77,12.77,672,672,7,7,167.27,167.27,0.1537,11.23848862,11.23848862,1,1,0,0,1,0,0,0,0,0,14063,14063,68.6,68.6
0,0,8730.0,8730.0,0,0,20.61,20.61,717,717,4,4,742.95,742.95,0.1253,11.75981679,11.75981679,0,0,0,0,0,1,0,0,0,0,54294,54294,72.4,72.4
0,0,1114.0,1114.0,0,0,22.27,22.27,727,727,0,0,99.05,99.05,0.1158,9.798127037,9.798127037,0,0,0,0,0,0,1,0,0,0,18517,18517,58.8,58.8
0,0,5790.0,5790.0,0,0,15.11,15.11,702,702,0,0,773.61,773.61,0.1442,12.3327053,12.3327053,1,1,0,0,1,0,0,0,0,0,229400,229400,94.4,94.4
0,0,6029.958333,6029.958333,0,0,5.05,5.05,707,707,6,6,40.16,40.16,0.1253,11.60823564,11.60823564,0,0,1,1,0,0,0,1,0,0,15433,15433,39.3,39.3
0,0,7290.0,7290.0,0,0,16.82,16.82,702,702,6,6,339.23,339.23,0.1347,12.5425306,12.5425306,0,0,0,0,0,0,0,1,0,0,70524,70524,48.2,48.2
0,0,5889.0,5889.0,0,0,13.13,13.13,692,692,0,0,199.89,199.89,0.1221,12.3883942,12.3883942,0,0,0,0,1,0,0,0,0,0,394107,394107,77.6,77.6
0,0,5639.958333,5639.958333,0,0,19.2,19.2,692,692,6,6,787.46,787.46,0.1979,11.28978191,11.28978191,0,0,0,0,0,0,0,0,0,1,40407,40407,63.5,63.5
0,0,1800.0,1800.0,0,0,9.94,9.94,692,692,6,6,296.46,296.46,0.1979,11.35040654,11.35040654,1,1,0,0,0,0,0,0,0,1,7491,7491,29.0,29.0
0,0,3192.0,3192.0,0,0,5.48,5.48,692,692,4,4,320.59,320.59,0.1537,11.57119437,11.57119437,0,0,0,0,0,0,0,1,0,0,43141,43141,62.3,62.3
0,0,5161.0,5161.0,0,0,8.4,8.4,692,692,7,7,275.07,275.07,0.1442,10.46310334,10.46310334,1,1,1,1,0,1,0,0,0,0,3037,3037,66.0,66.0
0,0,4320.0,4320.0,0,0,24.27,24.27,667,667,0,0,333.04,333.04,0.1505,11.28978191,11.28978191,0,0,0,0,1,0,0,0,0,0,121352,121352,94.2,94.2
0,0,5430.0,5430.0,0,0,23.4,23.4,717,717,0,0,672.67,672.67,0.1287,11.60823564,11.60823564,1,1,0,0,1,0,0,0,0,0,122620,122620,0.0,0.0
0,0,10252.0,10252.0,0,0,21.45,21.45,687,687,5,5,549.88,549.88,0.1461,10.79507567,10.79507567,0,0,0,0,0,1,0,0,0,0,19469,19469,34.3,34.3
0,0,12599.95833,12599.95833,0,0,18.36,18.36,727,727,4,4,669.33,669.33,0.1253,11.39751461,11.39751461,0,0,0,0,0,1,0,0,0,0,25076,25076,57.7,57.7
0,0,4259.958333,4259.958333,0,0,21.06,21.06,727,727,4,4,669.33,669.33,0.1253,10.78931908,10.78931908,0,0,0,0,0,1,0,0,0,0,36089,36089,69.4,69.4
0,0,1590.0,1590.0,0,0,7.6,7.6,707,707,4,4,204.83,204.83,0.1392,9.952277717,9.952277717,0,0,0,0,0,0,0,1,0,0,3775,3775,42.4,42.4
0,0,3060.0,3060.0,0,0,15.29,15.29,707,707,4,4,336.34,336.34,0.1287,11.51288546,11.51288546,0,0,0,0,0,1,0,0,0,0,6386,6386,24.2,24.2
0,0,4770.0,4770.0,0,0,3.23,3.23,667,667,4,4,174.08,174.08,0.1531,10.49127422,10.49127422,0,0,0,0,0,1,0,0,0,0,2910,2910,63.3,63.3
0,0,12209.95833,12209.95833,1,1,16.2,16.2,737,737,0,0,926.83,926.83,0.1982,11.60823564,11.60823564,1,1,0,0,0,0,0,0,0,1,144217,144217,12.0,12.0
0,0,5940.0,5940.0,0,0,19.25,19.25,707,707,5,5,475.56,475.56,0.1357,11.04132055,11.04132055,1,1,0,0,0,1,0,0,0,0,12177,12177,75.6,75.6
0,0,2940.0,2940.0,0,0,22.13,22.13,667,667,0,0,103.43,103.43,0.1461,10.49127422,10.49127422,0,0,0,0,0,0,0,0,0,0,37617,37617,89.4,89.4
0,0,3929.958333,3929.958333,0,0,13.75,13.75,662,662,4,4,210.95,210.95,0.16,10.81977828,10.81977828,0,0,0,0,1,0,0,0,0,0,10361,10361,90.9,90.9
0,0,3720.0,3720.0,0,0,24.54,24.54,677,677,5,5,67.61,67.61,0.1322,10.59663473,10.59663473,0,0,0,0,0,1,0,0,0,0,2622,2622,24.3,24.3
0,0,4319.958333,4319.958333,0,0,19.62,19.62,717,717,4,4,794.32,794.32,0.1322,10.858999,10.858999,0,0,0,0,0,1,0,0,0,0,35682,35682,69.2,69.2
0,0,6360.0,6360.0,0,0,16.19,16.19,672,672,4,4,346.45,346.45,0.1496,11.01862914,11.01862914,0,0,0,0,0,1,0,0,0,0,5494,5494,83.2,83.2
0,0,3179.958333,3179.958333,0,0,11.43,11.43,692,692,5,5,81.53,81.53,0.1357,11.40756495,11.40756495,0,0,0,0,0,0,0,1,0,0,29381,29381,45.1,45.1
0,0,10919.95833,10919.95833,0,0,17.82,17.82,727,727,2,2,840.83,840.83,0.1287,10.73639668,10.73639668,0,0,0,0,0,1,0,0,0,0,50728,50728,88.4,88.4
0,0,4679.958333,4679.958333,0,0,24.41,24.41,687,687,5,5,494.01,494.01,0.1426,11.15625052,11.15625052,0,0,0,0,0,1,0,0,0,0,25515,25515,82.3,82.3
0,0,2430.958333,2430.958333,0,0,2.56,2.56,702,702,8,8,69.64,69.64,0.1531,10.30895266,10.30895266,0,0,0,0,0,0,0,0,1,0,128,128,2.8,2.8
0,0,1863.041667,1863.041667,0,0,23.48,23.48,662,662,5,5,174.94,174.94,0.1565,10.34415892,10.34415892,0,0,0,0,0,1,0,0,0,0,2700,2700,75.0,75.0
0,0,9119.958333,9119.958333,1,1,23.41,23.41,677,677,0,0,710.03,710.03,0.167,11.28978191,11.28978191,0,0,2,2,1,0,0,0,0,0,81089,81089,86.8,86.8
0,0,6510.0,6510.0,0,0,18.25,18.25,707,707,6,6,219.71,219.71,0.1322,10.77895629,10.77895629,0,0,1,1,0,1,0,0,0,0,10274,10274,36.3,36.3
0,0,4350.0,4350.0,0,0,16.74,16.74,717,717,4,4,165.67,165.67,0.1183,9.903487553,9.903487553,0,0,0,0,0,0,0,0,0,0,13218,13218,40.3,40.3
0,0,2940.041667,2940.041667,0,0,16.51,16.51,687,687,4,4,253.51,253.51,0.1322,10.33136626,10.33136626,0,0,0,0,0,1,0,0,0,0,4566,4566,49.1,49.1
0,0,6480.0,6480.0,0,0,3.38,3.38,692,692,5,5,254.77,254.77,0.1357,11.04802877,11.04802877,0,0,0,0,0,0,0,0,1,0,5963,5963,37.5,37.5
0,0,2580.0,2580.0,0,0,11.12,11.12,682,682,4,4,517.13,517.13,0.1461,11.51292546,11.51292546,0,0,0,0,1,0,0,0,0,0,26435,26435,88.7,88.7
0,0,5700.041667,5700.041667,0,0,3.76,3.76,717,717,5,5,481.92,481.92,0.1253,12.61153775,12.61153775,1,1,0,0,0,1,0,0,0,0,95564,95564,82.2,82.2
0,0,8280.041667,8280.041667,0,0,23.74,23.74,727,727,2,2,836.66,836.66,0.1253,11.53272809,11.53272809,0,0,0,0,0,1,0,0,0,0,203460,203460,60.6,60.6
0,0,11040.04167,11040.04167,0,0,6.36,6.36,667,667,4,4,172.38,172.38,0.1461,10.51867319,10.51867319,0,0,0,0,0,0,0,0,0,0,4680,4680,20.3,20.3
0,0,5700.041667,5700.041667,0,0,23.26,23.26,707,707,1,1,409.65,409.65,0.1392,11.88448902,11.88448902,0,0,0,0,0,1,0,0,0,0,141967,141967,95.5,95.5
0,0,2910.0,2910.0,0,0,0.72,0.72,712,712,5,5,284.02,284.02,0.167,10.77895629,10.77895629,0,0,0,0,0,1,0,0,0,0,3987,3987,99.9,99.9
0,0,1500.0,1500.0,0,0,17.18,17.18,662,662,4,4,275.99,275.99,0.16,10.42228135,10.42228135,0,0,0,0,0,1,0,0,0,0,4339,4339,11.6,11.6
0,0,5520.0,5520.0,0,0,17.21,17.21,697,697,1,1,159.84,159.84,0.1218,11.53272809,11.53272809,1,1,1,1,0,0,0,0,0,0,184938,184938,47.3,47.3
0,0,8760.0,8760.0,0,0,17.4,17.4,757,757,0,0,659.37,659.37,0.1148,11.76998337,11.76998337,0,0,0,0,1,0,0,0,0,0,230420,230420,33.8,33.8
0,0,4170.041667,4170.041667,2,2,10.12,10.12,687,687,5,5,692.9,692.9,0.1496,12.34583459,12.34583459,0,0,0,0,0,1,0,0,0,0,13925,13925,55.5,55.5
0,0,3150.041667,3150.041667,0,0,22.95,22.95,687,687,4,4,339.69,339.69,0.1357,10.37349118,10.37349118,0,0,0,0,0,1,0,0,0,0,10624,10624,62.9,62.9
0,0,9511.0,9511.0,0,0,5.25,5.25,662,662,4,4,727.4,727.4,0.1843,11.65268741,11.65268741,0,0,1,1,0,1,0,0,0,0,14548,14548,87.6,87.6
0,0,4110.041667,4110.041667,0,0,22.82,22.82,667,667,5,5,87.04,87.04,0.1531,11.91839057,11.91839057,0,0,0,0,0,0,0,1,0,0,59509,59509,85.8,85.8
0,0,3570.041667,3570.041667,1,1,16.84,16.84,697,697,4,4,338.01,338.01,0.1322,11.28978191,11.28978191,0,0,0,0,0,1,0,0,0,0,13948,13948,39.0,39.0
0,0,2011.041667,2011.041667,0,0,20.45,20.45,687,687,4,4,67.27,67.27,0.1287,10.08580911,10.08580911,0,0,0,0,0,0,0,0,0,0,7946,7946,78.7,78.7
0,0,8520.041667,8520.041667,0,0,11.38,11.38,717,717,7,7,831.52,831.52,0.1496,12.76568843,12.76568843,1,1,0,0,0,0,0,0,0,1,1207359,1207359,56.0,56.0
0,0,10236.0,10236.0,3,3,5.72,5.72,692,692,4,4,192.35,192.35,0.1311,11.00209984,11.00209984,1,1,0,0,0,1,0,0,0,0,2077,2077,1.1,1.1
0,0,3270.0,3270.0,0,0,13.11,13.11,687,687,4,4,236.22,236.22,0.1311,10.85707407,10.85707407,0,0,0,0,0,1,0,0,0,0,8076,8076,36.1,36.1
0,0,1230.041667,1230.041667,0,0,1.15,1.15,732,732,5,5,137.86,137.86,0.1459,10.08580911,10.08580911,0,0,0,0,0,0,0,0,0,0,972,972,11.3,11.3
0,0,3780.041667,3780.041667,2,2,23.62,23.62,702,702,5,5,337.45,337.45,0.1311,10.69194491,10.69194491,0,0,0,0,0,1,0,0,0,0,6255,6255,56.9,56.9
0,0,3423.041667,3423.041667,0,0,18.18,18.18,677,677,4,4,136.42,136.42,0.1385,11.00209984,11.00209984,0,0,0,0,0,1,0,0,0,0,15301,15301,85.0,85.0
0,0,2790.041667,2790.041667,0,0,8.23,8.23,687,687,5,5,101.24,101.24,0.1311,10.96819829,10.96819829,0,0,0,0,0,0,0,0,0,0,1514,1514,13.8,13.8
0,0,7230.0,7230.0,0,0,8.0,8.0,677,677,4,4,161.01,161.01,0.1568,11.22524339,11.22524339,1,1,1,1,0,0,0,0,0,0,6909,6909,29.2,29.2
0,0,4740.0,4740.0,0,0,16.28,16.28,732,732,6,6,853.43,853.43,0.1392,11.26446411,11.26446411,1,1,0,0,0,1,0,0,0,0,37879,37879,57.0,57.0
